,uts,accelerateX,accelerateY,accelerateZ,compass,gps.x,gps.y,gyro.x,gyro.y,gyro.z,heartrate,light,pressure
132,2018-11-18 11:00:25+07:00,2.516377,-9.307966,3.0182185,59.340393000000006,0.0,0.0,0.057468157,0.071303084,0.031926755,78.0,186.0,1012.54706
133,2018-11-18 11:00:45+07:00,2.241559,-9.451349,3.1592119999999997,59.184875,0.0,0.0,0.014899151999999999,0.005321126,-0.007449575999999999,79.0,193.0,1012.5129400000001
134,2018-11-18 11:01:06+07:00,1.7014817999999998,-9.348591,3.6777816,59.184875,0.0,0.0,-0.123450115,-0.044697455999999997,-0.007449575999999999,77.0,179.0,1012.55
135,2018-11-18 11:01:27+07:00,4.179623,-8.457225,3.3264925,59.184875,0.0,0.0,-0.009578026,0.024477178,-0.053211257000000005,78.0,189.0,1012.52
136,2018-11-18 11:01:47+07:00,2.4279572999999997,-9.432232,2.5474433999999997,59.23205600000001,0.0,0.0,-0.027669852999999998,-0.001064225,0.00212845,78.0,189.0,1012.50604
137,2018-11-18 11:02:08+07:00,2.6764883999999998,-8.982963999999999,3.2882571000000005,59.195923,0.0,0.0,0.008513801,0.007449575999999999,-0.010642251,79.0,199.0,1012.5219999999999
138,2018-11-18 11:02:29+07:00,2.506818,-9.188479,3.132925,59.195923,0.0,0.0,-0.010642251,-0.004256899999999999,0.008513801,79.0,213.0,1012.492
139,2018-11-18 11:02:50+07:00,6.808317,-7.030561,2.5904583999999997,60.028564,0.0,0.0,-0.008513801,0.079816885,0.010642251,81.0,266.0,1012.448
140,2018-11-18 11:03:11+07:00,6.2108865,-7.513285000000001,2.3562654999999997,60.924988,0.0,0.0,-0.008513801,0.0,0.001064225,79.0,254.0,1012.4789999999999
141,2018-11-18 11:03:32+07:00,1.8520343000000001,-9.578005000000001,2.6836574,61.024719999999995,0.0,0.0,-0.018091828,-0.013834926,-0.00212845,74.0,176.0,1012.48
142,2018-11-18 11:03:54+07:00,-6.1917686,-6.335152,5.8333106,61.024719999999995,0.0,0.0,0.62363595,0.1819825,0.09897294,86.0,201.0,1012.4760000000001
143,2018-11-18 11:04:24+07:00,-9.279289,-1.2952291999999999,2.2367795,61.513245,0.0,0.0,-1.1631981000000002,-0.30862528,0.35864386,81.0,225.0,1012.4780000000001
144,2018-11-18 11:05:00+07:00,1.5963341,-0.09558887,9.346202,60.628997999999996,0.0,0.0,-0.07343154,-0.029798305,0.015963377,80.0,288.0,1012.445
145,2018-11-18 11:05:20+07:00,3.3025954,-1.6345696,8.920831,60.993256,0.0,0.0,-1.7134025000000002,-2.3476806,1.5622824,78.0,190.0,1012.465
146,2018-11-18 11:05:41+07:00,6.01015,-6.091400599999999,4.7937818,59.216797,0.0,0.0,-0.00212845,-0.019156052,-0.038312104,66.0,364.0,1012.419
147,2018-11-18 11:06:05+07:00,3.0946896,-9.4441805,4.031460299999999,59.216797,0.0,0.0,-0.42462584,0.06598196,-0.23306529999999998,77.0,171.0,1012.457
148,2018-11-18 11:06:25+07:00,1.7875118000000003,-2.1603084,9.171752,58.07184,0.0,0.0,0.04150478,-0.038312104,-0.019156052,85.0,335.0,1012.423
149,2018-11-18 11:06:47+07:00,1.7229893,-3.3312720999999996,8.899322999999999,58.07184,0.0,0.0,-0.46080947,0.0,0.20113856,74.0,234.0,1012.454
150,2018-11-18 11:07:08+07:00,1.2474347,-0.31305355,9.475246,56.72534,0.0,0.0,0.014899151999999999,-0.11706477,-0.08513801,70.0,140.0,1012.438
151,2018-11-18 11:07:29+07:00,-0.02867666,2.4518544999999996,9.2434435,55.80603000000001,0.0,0.0,-0.011706476,-0.044697455999999997,-0.029798305,74.0,341.0,1012.447
